,voter_name,gender,candidate_id,region_id,candidate_name,party_id,province,party_name,vote_values
6805,Heiko Nicolas,male,4,30,Pirmin Petit,4,Nusa Tenggara Timur,Partai Kerjasama dan Utusan Rakyat,1
6806,Levin Duval,male,3,18,Nando Gauthier,3,Kalimantan Tengah,Partai Amanat Indonesia,1
6807,Georg Robert,male,2,16,Dylan Dufour,2,Jawa Timur,Partai Republik Nasionalis Nusantara,1
6808,Émile Vidal,male,2,16,Dylan Dufour,2,Jawa Timur,Partai Republik Nasionalis Nusantara,1
6809,Amélie Picard,female,1,30,Jasmina Lemoine,1,Nusa Tenggara Timur,Partai Sosial Demokrasi Indonesia,1
6810,Valentino Blanchard,male,2,16,Dylan Dufour,2,Jawa Timur,Partai Republik Nasionalis Nusantara,1
6811,Amelia Meunier,female,3,2,Nando Gauthier,3,Sumatera Utara,Partai Amanat Indonesia,1
6812,Mirella Lambert,female,4,33,Pirmin Petit,4,Papua Barat,Partai Kerjasama dan Utusan Rakyat,1
6813,Jürgen Dupuis,male,3,5,Nando Gauthier,3,Kep. Riau,Partai Amanat Indonesia,1
6814,Catherine Adam,female,3,27,Nando Gauthier,3,Sulawesi Tenggara,Partai Amanat Indonesia,1
6815,Fridolin Joly,male,1,28,Jasmina Lemoine,1,Bali,Partai Sosial Demokrasi Indonesia,1
6816,Manon Hubert,female,1,1,Jasmina Lemoine,1,Aceh,Partai Sosial Demokrasi Indonesia,1
6817,Erna Renard,female,3,5,Nando Gauthier,3,Kep. Riau,Partai Amanat Indonesia,1
6818,Justin Joly,male,1,19,Jasmina Lemoine,1,Kalimantan Selatan,Partai Sosial Demokrasi Indonesia,1
6819,Annemarie Guerin,female,4,14,Pirmin Petit,4,Jawa Tengah,Partai Kerjasama dan Utusan Rakyat,1
6820,Silvana Lambert,female,3,21,Nando Gauthier,3,Kalimantan Utara,Partai Amanat Indonesia,1
6821,Domenica Gonzalez,female,2,23,Dylan Dufour,2,Gorontalo,Partai Republik Nasionalis Nusantara,1
6822,Pasquale Gaillard,male,1,26,Jasmina Lemoine,1,Sulawesi Barat,Partai Sosial Demokrasi Indonesia,1
6823,Jürgen Caron,male,4,6,Pirmin Petit,4,Jambi,Partai Kerjasama dan Utusan Rakyat,1
6824,Aleksandra Olivier,female,4,14,Pirmin Petit,4,Jawa Tengah,Partai Kerjasama dan Utusan Rakyat,1
6825,Janik Roche,male,3,15,Nando Gauthier,3,DI Yogyakarta,Partai Amanat Indonesia,1
6826,Annika Barbier,female,3,20,Nando Gauthier,3,Kalimantan Timur,Partai Amanat Indonesia,1
6827,Davide Meyer,male,1,6,Jasmina Lemoine,1,Jambi,Partai Sosial Demokrasi Indonesia,1
6828,Alexandre Denis,male,2,16,Dylan Dufour,2,Jawa Timur,Partai Republik Nasionalis Nusantara,1
6829,Gisela Fournier,female,4,33,Pirmin Petit,4,Papua Barat,Partai Kerjasama dan Utusan Rakyat,1
6830,Andri Lecomte,male,1,33,Jasmina Lemoine,1,Papua Barat,Partai Sosial Demokrasi Indonesia,1
6831,Heiko Gerard,male,1,22,Jasmina Lemoine,1,Sulawesi Utara,Partai Sosial Demokrasi Indonesia,1
6832,Rebecca Robert,female,1,30,Jasmina Lemoine,1,Nusa Tenggara Timur,Partai Sosial Demokrasi Indonesia,1
6833,Micha Gauthier,male,3,8,Nando Gauthier,3,Kep. Bangka Belitung,Partai Amanat Indonesia,1
6834,Andre Masson,male,1,21,Jasmina Lemoine,1,Kalimantan Utara,Partai Sosial Demokrasi Indonesia,1
6835,Ralph Philippe,male,2,17,Dylan Dufour,2,Kalimantan Barat,Partai Republik Nasionalis Nusantara,1
6836,Victoria Martin,female,4,14,Pirmin Petit,4,Jawa Tengah,Partai Kerjasama dan Utusan Rakyat,1
6837,Bernadette Renaud,female,4,24,Pirmin Petit,4,Sulawesi Tengah,Partai Kerjasama dan Utusan Rakyat,1
6838,Erich Aubert,male,2,15,Dylan Dufour,2,DI Yogyakarta,Partai Republik Nasionalis Nusantara,1
6839,Federica Philippe,female,3,1,Nando Gauthier,3,Aceh,Partai Amanat Indonesia,1
6840,Michael Martinez,male,3,14,Nando Gauthier,3,Jawa Tengah,Partai Amanat Indonesia,1
6841,Joachim Girard,male,4,23,Pirmin Petit,4,Gorontalo,Partai Kerjasama dan Utusan Rakyat,1
6842,Christophe Francois,male,1,29,Jasmina Lemoine,1,Nusa Tenggara Barat,Partai Sosial Demokrasi Indonesia,1
6843,Bujar Noel,male,1,32,Jasmina Lemoine,1,Maluku Utara,Partai Sosial Demokrasi Indonesia,1
6844,Liselotte Durand,female,3,20,Nando Gauthier,3,Kalimantan Timur,Partai Amanat Indonesia,1
6845,Ariane Olivier,female,1,1,Jasmina Lemoine,1,Aceh,Partai Sosial Demokrasi Indonesia,1
6846,Amy Petit,female,3,26,Nando Gauthier,3,Sulawesi Barat,Partai Amanat Indonesia,1
6847,Hilda Charles,female,4,30,Pirmin Petit,4,Nusa Tenggara Timur,Partai Kerjasama dan Utusan Rakyat,1
6848,Charles Fleury,male,3,13,Nando Gauthier,3,Banten,Partai Amanat Indonesia,1
6849,Stefanie Fabre,female,2,9,Dylan Dufour,2,Bengkulu,Partai Republik Nasionalis Nusantara,1
6850,Anne Moulin,female,3,32,Nando Gauthier,3,Maluku Utara,Partai Amanat Indonesia,1
6851,Annette Lopez,female,2,19,Dylan Dufour,2,Kalimantan Selatan,Partai Republik Nasionalis Nusantara,1
6852,Jan Petit,male,2,12,Dylan Dufour,2,Jawa Barat,Partai Republik Nasionalis Nusantara,1
6853,Anneliese Blanchard,female,2,5,Dylan Dufour,2,Kep. Riau,Partai Republik Nasionalis Nusantara,1
6854,August Rolland,male,1,3,Jasmina Lemoine,1,Sumatera Barat,Partai Sosial Demokrasi Indonesia,1
6855,Dan Lacroix,male,4,18,Pirmin Petit,4,Kalimantan Tengah,Partai Kerjasama dan Utusan Rakyat,1
6856,Marietta Dubois,female,1,27,Jasmina Lemoine,1,Sulawesi Tenggara,Partai Sosial Demokrasi Indonesia,1
6857,Mathias Fabre,male,3,23,Nando Gauthier,3,Gorontalo,Partai Amanat Indonesia,1
6858,Valérie Moulin,female,2,25,Dylan Dufour,2,Sulawesi Selatan,Partai Republik Nasionalis Nusantara,1
6859,Valeria Denis,female,3,26,Nando Gauthier,3,Sulawesi Barat,Partai Amanat Indonesia,1
6860,Léa Vincent,female,2,10,Dylan Dufour,2,Lampung,Partai Republik Nasionalis Nusantara,1
6861,Arnaud Lucas,male,2,1,Dylan Dufour,2,Aceh,Partai Republik Nasionalis Nusantara,1
6862,Marc Lemoine,male,3,24,Nando Gauthier,3,Sulawesi Tengah,Partai Amanat Indonesia,1
6863,Damiano Gerard,male,4,8,Pirmin Petit,4,Kep. Bangka Belitung,Partai Kerjasama dan Utusan Rakyat,1
6864,Olga Guerin,female,4,32,Pirmin Petit,4,Maluku Utara,Partai Kerjasama dan Utusan Rakyat,1
6865,Simone Lucas,male,1,18,Jasmina Lemoine,1,Kalimantan Tengah,Partai Sosial Demokrasi Indonesia,1
6866,Gertrude Rey,female,1,10,Jasmina Lemoine,1,Lampung,Partai Sosial Demokrasi Indonesia,1
6867,Elif Guillot,female,2,23,Dylan Dufour,2,Gorontalo,Partai Republik Nasionalis Nusantara,1
6868,Svenja Leclerc,female,2,28,Dylan Dufour,2,Bali,Partai Republik Nasionalis Nusantara,1
6869,Klaus Rolland,male,4,13,Pirmin Petit,4,Banten,Partai Kerjasama dan Utusan Rakyat,1
6870,Michela Martinez,female,3,4,Nando Gauthier,3,Riau,Partai Amanat Indonesia,1
6871,Yara Perez,female,4,3,Pirmin Petit,4,Sumatera Barat,Partai Kerjasama dan Utusan Rakyat,1
6872,Marianna Olivier,female,2,17,Dylan Dufour,2,Kalimantan Barat,Partai Republik Nasionalis Nusantara,1
6873,Amina Nicolas,female,2,12,Dylan Dufour,2,Jawa Barat,Partai Republik Nasionalis Nusantara,1
6874,Alfredo Colin,male,1,11,Jasmina Lemoine,1,DKI Jakarta,Partai Sosial Demokrasi Indonesia,1
6875,Julian Bernard,male,1,5,Jasmina Lemoine,1,Kep. Riau,Partai Sosial Demokrasi Indonesia,1
6876,Odile Dubois,female,1,23,Jasmina Lemoine,1,Gorontalo,Partai Sosial Demokrasi Indonesia,1
6877,Heinrich Simon,male,3,16,Nando Gauthier,3,Jawa Timur,Partai Amanat Indonesia,1
6878,Simone Leroux,male,3,10,Nando Gauthier,3,Lampung,Partai Amanat Indonesia,1
6879,Volker Roger,male,3,32,Nando Gauthier,3,Maluku Utara,Partai Amanat Indonesia,1
6880,Niels Blanc,male,2,27,Dylan Dufour,2,Sulawesi Tenggara,Partai Republik Nasionalis Nusantara,1
6881,Augusto Masson,male,4,5,Pirmin Petit,4,Kep. Riau,Partai Kerjasama dan Utusan Rakyat,1
6882,Nolan Fournier,male,2,31,Dylan Dufour,2,Maluku,Partai Republik Nasionalis Nusantara,1
6883,Georgios Brunet,male,2,26,Dylan Dufour,2,Sulawesi Barat,Partai Republik Nasionalis Nusantara,1
6884,Annemarie Roy,female,1,17,Jasmina Lemoine,1,Kalimantan Barat,Partai Sosial Demokrasi Indonesia,1
6885,Giuseppe Fournier,male,1,34,Jasmina Lemoine,1,Papua,Partai Sosial Demokrasi Indonesia,1
6886,Jules Nguyen,male,3,4,Nando Gauthier,3,Riau,Partai Amanat Indonesia,1
6887,Adriana Schmitt,female,2,23,Dylan Dufour,2,Gorontalo,Partai Republik Nasionalis Nusantara,1
6888,Elin Guillaume,female,3,24,Nando Gauthier,3,Sulawesi Tengah,Partai Amanat Indonesia,1
6889,Ernesto Dupont,male,1,14,Jasmina Lemoine,1,Jawa Tengah,Partai Sosial Demokrasi Indonesia,1
6890,Gioia Noel,female,2,3,Dylan Dufour,2,Sumatera Barat,Partai Republik Nasionalis Nusantara,1
6891,Dora Andre,female,3,34,Nando Gauthier,3,Papua,Partai Amanat Indonesia,1
6892,Natascha Gerard,female,2,3,Dylan Dufour,2,Sumatera Barat,Partai Republik Nasionalis Nusantara,1
6893,Serena Morin,female,3,9,Nando Gauthier,3,Bengkulu,Partai Amanat Indonesia,1
6894,Jasmine Michel,female,3,17,Nando Gauthier,3,Kalimantan Barat,Partai Amanat Indonesia,1
6895,Finn Arnaud,male,4,31,Pirmin Petit,4,Maluku,Partai Kerjasama dan Utusan Rakyat,1
6896,Nelli Barbier,female,2,25,Dylan Dufour,2,Sulawesi Selatan,Partai Republik Nasionalis Nusantara,1
6897,Léonard Rey,male,3,31,Nando Gauthier,3,Maluku,Partai Amanat Indonesia,1
6898,Cosimo Nguyen,male,3,26,Nando Gauthier,3,Sulawesi Barat,Partai Amanat Indonesia,1
6899,Franca Philippe,female,2,22,Dylan Dufour,2,Sulawesi Utara,Partai Republik Nasionalis Nusantara,1
6900,Tobias Legrand,male,1,3,Jasmina Lemoine,1,Sumatera Barat,Partai Sosial Demokrasi Indonesia,1
6901,Clara Joly,female,3,21,Nando Gauthier,3,Kalimantan Utara,Partai Amanat Indonesia,1
6902,Mirjana Masson,female,4,33,Pirmin Petit,4,Papua Barat,Partai Kerjasama dan Utusan Rakyat,1
6903,Mischa Gaillard,male,3,3,Nando Gauthier,3,Sumatera Barat,Partai Amanat Indonesia,1
6904,Esther Morin,female,4,29,Pirmin Petit,4,Nusa Tenggara Barat,Partai Kerjasama dan Utusan Rakyat,1
6905,Jason Simon,male,1,33,Jasmina Lemoine,1,Papua Barat,Partai Sosial Demokrasi Indonesia,1
6906,Ali Leroux,male,2,15,Dylan Dufour,2,DI Yogyakarta,Partai Republik Nasionalis Nusantara,1
6907,Romain Blanc,male,2,23,Dylan Dufour,2,Gorontalo,Partai Republik Nasionalis Nusantara,1
6908,Sanja Boyer,female,2,34,Dylan Dufour,2,Papua,Partai Republik Nasionalis Nusantara,1
6909,Joachim Gonzalez,male,4,21,Pirmin Petit,4,Kalimantan Utara,Partai Kerjasama dan Utusan Rakyat,1
6910,Dora Perez,female,4,30,Pirmin Petit,4,Nusa Tenggara Timur,Partai Kerjasama dan Utusan Rakyat,1
6911,Hannes Lopez,male,4,16,Pirmin Petit,4,Jawa Timur,Partai Kerjasama dan Utusan Rakyat,1
6912,Gianna Caron,female,1,16,Jasmina Lemoine,1,Jawa Timur,Partai Sosial Demokrasi Indonesia,1
6913,Jael Dupuis,female,4,17,Pirmin Petit,4,Kalimantan Barat,Partai Kerjasama dan Utusan Rakyat,1
6914,Samira Robin,female,2,13,Dylan Dufour,2,Banten,Partai Republik Nasionalis Nusantara,1
6915,Fabien Boyer,male,1,5,Jasmina Lemoine,1,Kep. Riau,Partai Sosial Demokrasi Indonesia,1
6916,Fabiana Pierre,female,3,20,Nando Gauthier,3,Kalimantan Timur,Partai Amanat Indonesia,1
6917,Severin Berger,male,2,1,Dylan Dufour,2,Aceh,Partai Republik Nasionalis Nusantara,1
6918,Véronique Le Gall,female,1,16,Jasmina Lemoine,1,Jawa Timur,Partai Sosial Demokrasi Indonesia,1
6919,Yann Lemaire,male,3,17,Nando Gauthier,3,Kalimantan Barat,Partai Amanat Indonesia,1
6920,Amar Bonnet,male,4,12,Pirmin Petit,4,Jawa Barat,Partai Kerjasama dan Utusan Rakyat,1
6921,Elizabeth Menard,female,2,4,Dylan Dufour,2,Riau,Partai Republik Nasionalis Nusantara,1
6922,Louise Simon,female,3,5,Nando Gauthier,3,Kep. Riau,Partai Amanat Indonesia,1
6923,Valeria Renard,female,1,22,Jasmina Lemoine,1,Sulawesi Utara,Partai Sosial Demokrasi Indonesia,1
6924,Massimiliano Dufour,male,1,4,Jasmina Lemoine,1,Riau,Partai Sosial Demokrasi Indonesia,1
6925,Dana Berger,female,1,13,Jasmina Lemoine,1,Banten,Partai Sosial Demokrasi Indonesia,1
6926,Marie-Claire Lemaire,female,4,15,Pirmin Petit,4,DI Yogyakarta,Partai Kerjasama dan Utusan Rakyat,1
6927,Aaron Fabre,male,2,14,Dylan Dufour,2,Jawa Tengah,Partai Republik Nasionalis Nusantara,1
6928,Lou Roussel,female,1,22,Jasmina Lemoine,1,Sulawesi Utara,Partai Sosial Demokrasi Indonesia,1
6929,Andrin Fournier,male,2,23,Dylan Dufour,2,Gorontalo,Partai Republik Nasionalis Nusantara,1
6930,Johanna Muller,female,1,6,Jasmina Lemoine,1,Jambi,Partai Sosial Demokrasi Indonesia,1
6931,Amelie Joly,female,4,16,Pirmin Petit,4,Jawa Timur,Partai Kerjasama dan Utusan Rakyat,1
6932,Enis Picard,male,3,20,Nando Gauthier,3,Kalimantan Timur,Partai Amanat Indonesia,1
6933,Louise Morin,female,1,3,Jasmina Lemoine,1,Sumatera Barat,Partai Sosial Demokrasi Indonesia,1
6934,Romano Petit,male,4,23,Pirmin Petit,4,Gorontalo,Partai Kerjasama dan Utusan Rakyat,1
6935,Ben Legrand,male,1,19,Jasmina Lemoine,1,Kalimantan Selatan,Partai Sosial Demokrasi Indonesia,1
6936,Nicola Denis,male,4,19,Pirmin Petit,4,Kalimantan Selatan,Partai Kerjasama dan Utusan Rakyat,1
6937,Marie-Claude Dupuis,female,2,19,Dylan Dufour,2,Kalimantan Selatan,Partai Republik Nasionalis Nusantara,1
6938,Theo David,male,2,25,Dylan Dufour,2,Sulawesi Selatan,Partai Republik Nasionalis Nusantara,1
6939,Florian Francois,male,3,4,Nando Gauthier,3,Riau,Partai Amanat Indonesia,1
6940,Evelyn Mathieu,female,1,27,Jasmina Lemoine,1,Sulawesi Tenggara,Partai Sosial Demokrasi Indonesia,1
6941,Agatha Fleury,female,4,10,Pirmin Petit,4,Lampung,Partai Kerjasama dan Utusan Rakyat,1
6942,Gabriele Blanc,female,1,29,Jasmina Lemoine,1,Nusa Tenggara Barat,Partai Sosial Demokrasi Indonesia,1
6943,Anisa Roussel,female,4,26,Pirmin Petit,4,Sulawesi Barat,Partai Kerjasama dan Utusan Rakyat,1
6944,Rico Lambert,male,1,4,Jasmina Lemoine,1,Riau,Partai Sosial Demokrasi Indonesia,1
6945,Bajram Legrand,male,2,31,Dylan Dufour,2,Maluku,Partai Republik Nasionalis Nusantara,1
6946,Chiara Masson,female,3,27,Nando Gauthier,3,Sulawesi Tenggara,Partai Amanat Indonesia,1
6947,Maurice Dumas,male,2,23,Dylan Dufour,2,Gorontalo,Partai Republik Nasionalis Nusantara,1
6948,Pius Deschamps,male,3,17,Nando Gauthier,3,Kalimantan Barat,Partai Amanat Indonesia,1
6949,Sophia Adam,female,3,25,Nando Gauthier,3,Sulawesi Selatan,Partai Amanat Indonesia,1
6950,Kim Girard,male,1,20,Jasmina Lemoine,1,Kalimantan Timur,Partai Sosial Demokrasi Indonesia,1
6951,Odile Carpentier,female,2,7,Dylan Dufour,2,Sumatera Selatan,Partai Republik Nasionalis Nusantara,1
6952,Marianne Vidal,female,1,18,Jasmina Lemoine,1,Kalimantan Tengah,Partai Sosial Demokrasi Indonesia,1
6953,Marc Arnaud,male,4,13,Pirmin Petit,4,Banten,Partai Kerjasama dan Utusan Rakyat,1
6954,Laetitia Blanc,female,2,8,Dylan Dufour,2,Kep. Bangka Belitung,Partai Republik Nasionalis Nusantara,1
6955,Salome Duval,female,2,9,Dylan Dufour,2,Bengkulu,Partai Republik Nasionalis Nusantara,1
6956,Susanne Lucas,female,2,27,Dylan Dufour,2,Sulawesi Tenggara,Partai Republik Nasionalis Nusantara,1
6957,Martina Nguyen,female,4,9,Pirmin Petit,4,Bengkulu,Partai Kerjasama dan Utusan Rakyat,1
6958,Lorena Bernard,female,2,16,Dylan Dufour,2,Jawa Timur,Partai Republik Nasionalis Nusantara,1
6959,Pierre Pierre,male,1,11,Jasmina Lemoine,1,DKI Jakarta,Partai Sosial Demokrasi Indonesia,1
6960,Michelle Gauthier,female,3,11,Nando Gauthier,3,DKI Jakarta,Partai Amanat Indonesia,1
6961,Jérémie Martinez,male,1,33,Jasmina Lemoine,1,Papua Barat,Partai Sosial Demokrasi Indonesia,1
6962,Elisa Picard,female,2,21,Dylan Dufour,2,Kalimantan Utara,Partai Republik Nasionalis Nusantara,1
6963,Blerim Thomas,male,3,14,Nando Gauthier,3,Jawa Tengah,Partai Amanat Indonesia,1
6964,Josip Perez,male,3,28,Nando Gauthier,3,Bali,Partai Amanat Indonesia,1
6965,Mika Dupont,male,2,22,Dylan Dufour,2,Sulawesi Utara,Partai Republik Nasionalis Nusantara,1
6966,Sylvie Dupont,female,3,26,Nando Gauthier,3,Sulawesi Barat,Partai Amanat Indonesia,1
6967,Luciano Marie,male,3,15,Nando Gauthier,3,DI Yogyakarta,Partai Amanat Indonesia,1
6968,Hansruedi Muller,male,1,25,Jasmina Lemoine,1,Sulawesi Selatan,Partai Sosial Demokrasi Indonesia,1
6969,Timon Leclerc,male,1,20,Jasmina Lemoine,1,Kalimantan Timur,Partai Sosial Demokrasi Indonesia,1
6970,Andrea Clement,female,4,2,Pirmin Petit,4,Sumatera Utara,Partai Kerjasama dan Utusan Rakyat,1
6971,Adrien Marie,male,2,34,Dylan Dufour,2,Papua,Partai Republik Nasionalis Nusantara,1
6972,Debora Perrin,female,2,20,Dylan Dufour,2,Kalimantan Timur,Partai Republik Nasionalis Nusantara,1
6973,Angel Moreau,male,3,6,Nando Gauthier,3,Jambi,Partai Amanat Indonesia,1
6974,Pascale Moreau,female,1,15,Jasmina Lemoine,1,DI Yogyakarta,Partai Sosial Demokrasi Indonesia,1
6975,Josef Noel,male,4,1,Pirmin Petit,4,Aceh,Partai Kerjasama dan Utusan Rakyat,1
6976,Sharon Morel,female,1,12,Jasmina Lemoine,1,Jawa Barat,Partai Sosial Demokrasi Indonesia,1
6977,Angelo Brunet,male,2,12,Dylan Dufour,2,Jawa Barat,Partai Republik Nasionalis Nusantara,1
6978,Bryan Lecomte,male,3,13,Nando Gauthier,3,Banten,Partai Amanat Indonesia,1
6979,Anneliese Mercier,female,3,23,Nando Gauthier,3,Gorontalo,Partai Amanat Indonesia,1
6980,Luise Louis,female,1,23,Jasmina Lemoine,1,Gorontalo,Partai Sosial Demokrasi Indonesia,1
6981,Mathias Charles,male,1,9,Jasmina Lemoine,1,Bengkulu,Partai Sosial Demokrasi Indonesia,1
6982,Gerhard Dupont,male,4,29,Pirmin Petit,4,Nusa Tenggara Barat,Partai Kerjasama dan Utusan Rakyat,1
6983,Célia Marchand,female,4,19,Pirmin Petit,4,Kalimantan Selatan,Partai Kerjasama dan Utusan Rakyat,1
6984,Alberto Perrin,male,2,11,Dylan Dufour,2,DKI Jakarta,Partai Republik Nasionalis Nusantara,1
6985,Fabienne Robin,female,1,4,Jasmina Lemoine,1,Riau,Partai Sosial Demokrasi Indonesia,1
6986,Martina Masson,female,2,18,Dylan Dufour,2,Kalimantan Tengah,Partai Republik Nasionalis Nusantara,1
6987,Judith Leroy,female,4,27,Pirmin Petit,4,Sulawesi Tenggara,Partai Kerjasama dan Utusan Rakyat,1
6988,Alicia Fournier,female,1,1,Jasmina Lemoine,1,Aceh,Partai Sosial Demokrasi Indonesia,1
6989,Francisco Legrand,male,3,11,Nando Gauthier,3,DKI Jakarta,Partai Amanat Indonesia,1
6990,Salome Aubert,female,4,15,Pirmin Petit,4,DI Yogyakarta,Partai Kerjasama dan Utusan Rakyat,1
6991,Hansjörg Dufour,male,3,12,Nando Gauthier,3,Jawa Barat,Partai Amanat Indonesia,1
6992,Giuseppina Boyer,female,4,30,Pirmin Petit,4,Nusa Tenggara Timur,Partai Kerjasama dan Utusan Rakyat,1
6993,Jeannine Girard,female,2,17,Dylan Dufour,2,Kalimantan Barat,Partai Republik Nasionalis Nusantara,1
6994,Anne-Marie Bourgeois,female,1,34,Jasmina Lemoine,1,Papua,Partai Sosial Demokrasi Indonesia,1
6995,Odette Le Gall,female,2,34,Dylan Dufour,2,Papua,Partai Republik Nasionalis Nusantara,1
6996,Ali Lemoine,male,1,21,Jasmina Lemoine,1,Kalimantan Utara,Partai Sosial Demokrasi Indonesia,1
6997,Heike Vincent,female,3,21,Nando Gauthier,3,Kalimantan Utara,Partai Amanat Indonesia,1
6998,Maria Riviere,female,4,15,Pirmin Petit,4,DI Yogyakarta,Partai Kerjasama dan Utusan Rakyat,1
6999,Marine Meunier,female,3,30,Nando Gauthier,3,Nusa Tenggara Timur,Partai Amanat Indonesia,1
7000,Noa Francois,male,4,3,Pirmin Petit,4,Sumatera Barat,Partai Kerjasama dan Utusan Rakyat,1
7001,Mohamad Bernard,male,2,17,Dylan Dufour,2,Kalimantan Barat,Partai Republik Nasionalis Nusantara,1
7002,Corinna Olivier,female,3,13,Nando Gauthier,3,Banten,Partai Amanat Indonesia,1
7003,Bernard Marie,male,3,3,Nando Gauthier,3,Sumatera Barat,Partai Amanat Indonesia,1
7004,Jean-Marc Brunet,male,2,18,Dylan Dufour,2,Kalimantan Tengah,Partai Republik Nasionalis Nusantara,1
7005,Patrizia Rousseau,female,4,22,Pirmin Petit,4,Sulawesi Utara,Partai Kerjasama dan Utusan Rakyat,1
7006,Sami Marie,male,2,7,Dylan Dufour,2,Sumatera Selatan,Partai Republik Nasionalis Nusantara,1
7007,Sami Menard,male,4,22,Pirmin Petit,4,Sulawesi Utara,Partai Kerjasama dan Utusan Rakyat,1
7008,Stephan Colin,male,2,34,Dylan Dufour,2,Papua,Partai Republik Nasionalis Nusantara,1
7009,Maxim Leroux,male,3,12,Nando Gauthier,3,Jawa Barat,Partai Amanat Indonesia,1
7010,Aurore Leroy,female,3,3,Nando Gauthier,3,Sumatera Barat,Partai Amanat Indonesia,1
7011,Bertha Renaud,female,3,11,Nando Gauthier,3,DKI Jakarta,Partai Amanat Indonesia,1
7012,Georg Leroy,male,1,15,Jasmina Lemoine,1,DI Yogyakarta,Partai Sosial Demokrasi Indonesia,1
7013,Désirée Gaillard,female,3,10,Nando Gauthier,3,Lampung,Partai Amanat Indonesia,1
7014,Yvan Andre,male,1,7,Jasmina Lemoine,1,Sumatera Selatan,Partai Sosial Demokrasi Indonesia,1
7015,Viviane Roche,female,3,31,Nando Gauthier,3,Maluku,Partai Amanat Indonesia,1
7016,Julius Robert,male,2,15,Dylan Dufour,2,DI Yogyakarta,Partai Republik Nasionalis Nusantara,1
7017,Jean-Philippe Pierre,male,1,20,Jasmina Lemoine,1,Kalimantan Timur,Partai Sosial Demokrasi Indonesia,1
7018,Tiziano Hubert,male,4,24,Pirmin Petit,4,Sulawesi Tengah,Partai Kerjasama dan Utusan Rakyat,1
7019,Umberto Leclerc,male,2,15,Dylan Dufour,2,DI Yogyakarta,Partai Republik Nasionalis Nusantara,1
7020,Boris Meyer,male,1,23,Jasmina Lemoine,1,Gorontalo,Partai Sosial Demokrasi Indonesia,1
7021,Jérémie Boyer,male,3,29,Nando Gauthier,3,Nusa Tenggara Barat,Partai Amanat Indonesia,1
7022,Ella Roche,female,3,2,Nando Gauthier,3,Sumatera Utara,Partai Amanat Indonesia,1
7023,Fatime Lopez,female,1,31,Jasmina Lemoine,1,Maluku,Partai Sosial Demokrasi Indonesia,1
7024,Viktor Duval,male,2,9,Dylan Dufour,2,Bengkulu,Partai Republik Nasionalis Nusantara,1
7025,Emir Moulin,male,3,2,Nando Gauthier,3,Sumatera Utara,Partai Amanat Indonesia,1
7026,Giorgia Denis,female,1,32,Jasmina Lemoine,1,Maluku Utara,Partai Sosial Demokrasi Indonesia,1
7027,Maurice Meyer,male,3,28,Nando Gauthier,3,Bali,Partai Amanat Indonesia,1
7028,Dominique Laurent,female,3,27,Nando Gauthier,3,Sulawesi Tenggara,Partai Amanat Indonesia,1
7029,Silas Colin,male,3,14,Nando Gauthier,3,Jawa Tengah,Partai Amanat Indonesia,1
7030,Alicia Bourgeois,female,3,13,Nando Gauthier,3,Banten,Partai Amanat Indonesia,1
7031,Celina Clement,female,2,24,Dylan Dufour,2,Sulawesi Tengah,Partai Republik Nasionalis Nusantara,1
7032,Ivano Laurent,male,2,9,Dylan Dufour,2,Bengkulu,Partai Republik Nasionalis Nusantara,1
7033,Zoé Durand,female,1,27,Jasmina Lemoine,1,Sulawesi Tenggara,Partai Sosial Demokrasi Indonesia,1
7034,Gian Brun,male,3,29,Nando Gauthier,3,Nusa Tenggara Barat,Partai Amanat Indonesia,1
7035,Fatma Noel,female,1,20,Jasmina Lemoine,1,Kalimantan Timur,Partai Sosial Demokrasi Indonesia,1
7036,Kathrin Legrand,female,3,32,Nando Gauthier,3,Maluku Utara,Partai Amanat Indonesia,1
7037,Jan Marie,male,4,17,Pirmin Petit,4,Kalimantan Barat,Partai Kerjasama dan Utusan Rakyat,1
7038,Karim Meunier,male,1,34,Jasmina Lemoine,1,Papua,Partai Sosial Demokrasi Indonesia,1
7039,Andre Renard,male,1,1,Jasmina Lemoine,1,Aceh,Partai Sosial Demokrasi Indonesia,1
7040,Igor Lemaire,male,1,29,Jasmina Lemoine,1,Nusa Tenggara Barat,Partai Sosial Demokrasi Indonesia,1
7041,Olga Faure,female,3,12,Nando Gauthier,3,Jawa Barat,Partai Amanat Indonesia,1
7042,Larissa Duval,female,4,14,Pirmin Petit,4,Jawa Tengah,Partai Kerjasama dan Utusan Rakyat,1
7043,Alessio Carpentier,male,3,25,Nando Gauthier,3,Sulawesi Selatan,Partai Amanat Indonesia,1
